username,business_category_name,follower_count,following_count,is_verified,is_private,highlight_reel_count,external_url,media_count,likes_average_count,comments_average_count
uhm_vivianna  167 481 False True 0  15 0 0
kidsplanetary |Personal Goods & General Merchandise Stores| 1392 4197 False False 0 http://www.kidsplanetary.com/ 25 68.25 2.1666666666666665
tanyagrudko |Creators & Celebrities| 326 439 False False 0  933 35.166666666666664 3.5
simavilla_fotos  147 184 False False 2 http://mariasimavilla.com/ 123 25.416666666666668 1.9166666666666667
d.alleyn.photography |Creators & Celebrities| 192 602 False False 0  52 39.75 2.9166666666666665
rabbitmeritz  393 2006 False False 0  486 41.5 2.0833333333333335
onroadfel  123 160 False False 0  268 36.833333333333336 1.9166666666666667
gilles_cuvelier  201 1345 False False 0 http://www.gillescuvelier.com/ 53 56.666666666666664 4.083333333333333
santi_velasquezl_ph  223 247 False False 1  144 34.583333333333336 1.4166666666666667
fabienengland  491 1180 False False 0  266 54.833333333333336 2.75
_.hannah_fp._  46 139 False False 0  18 8.416666666666666 1.75
nyiko.optical |General Interest| 955 433 False False 1  13 106.0 3.4166666666666665
pablo.nocera  94 148 False True 0  0 0 0
phumthiti |Creators & Celebrities| 941 1464 False False 0  137 140.75 4.333333333333333
steve.mallett  184 264 False False 0 http://stevemallett.photos/ 181 31.583333333333332 2.6666666666666665
omar_ahmedl  769 621 False True 0  183 0 0
kng13_ |Creators & Celebrities| 514 527 False False 5 https://youtu.be/JUgGP5MHQNs 210 37.916666666666664 2.5833333333333335
jab_kali  205 988 False False 1 https://youtu.be/5iJXcg6aaL0 68 21.75 0.75
marcin_m.d |Creators & Celebrities| 2841 1626 False False 1 https://www.facebook.com/simplephtoto/ 2106 203.41666666666666 3.25
briankennethkondas |Personal Goods & General Merchandise Stores| 874 4271 False False 0 http://amazingphotography.net/ 994 24.833333333333332 1.5
kateland.photography |Creators & Celebrities| 42 28 False False 0  16 14.166666666666666 0.4166666666666667
chad_888  1404 7373 False False 0  5709 27.75 1.5833333333333333
lamtszfungg  461 1002 False False 4  190 35.416666666666664 1.3333333333333333
samuelfraserphoto |General Interest| 197 2193 False False 0  54 80.58333333333333 3.75
samsonhuang |Creators & Celebrities| 1260 798 False False 11  770 82.25 4.083333333333333
shuetingke  256 440 False False 1  225 40.583333333333336 4.166666666666667
phixplore  44798 1457 False True 0  442 0 0
dkorsten  245 1276 False False 0 http://davidkorsten.de/ 297 34.333333333333336 2.1666666666666665
whitevanblacklab |Personal Goods & General Merchandise Stores| 144 251 False False 0 http://whitevanblacklab.com/ 273 22.833333333333332 1.0
sg__images |Creators & Celebrities| 1517 951 False False 3 https://linktr.ee/sg__images 399 29.0 0.75
deb_fleming_photography  98 192 False False 0  60 22.083333333333332 0.4166666666666667
bestluxryescapes |Creators & Celebrities| 4894 1321 False False 0  7 119.42857142857143 10.714285714285714
martinaschiess_  259 546 False False 4  647 39.583333333333336 1.8333333333333333
ericsrock  816 1551 False False 0 http://ericrockphotography.com/ 722 66.83333333333333 2.25
szilveszter_nemeth_fishing  1610 1734 False False 2  340 211.83333333333334 5.416666666666667
gb_works |Business & Utility Services| 1543 4597 False False 0 http://giammarcobianchini.com/ 70 155.16666666666666 2.9166666666666665
mattia_meksa |Creators & Celebrities| 7488 3369 False False 20 https://youtu.be/iKP98kB4RXo 64 1056.5 47.0
hecbaphoto  89 178 False False 0  195 14.916666666666666 0.6666666666666666
samu3l.4m013  962 7406 False True 0  0 0 0
themohnnn |Creators & Celebrities| 5092 509 False False 2 https://mohnnn.com/ 61 246.41666666666666 7.25
jtai.silenceretard |Creators & Celebrities| 102 162 False False 0  28 60.083333333333336 3.9166666666666665
angus.yoink  584 1157 False True 0  0 0 0
rushi_fotos |Creators & Celebrities| 878 2097 False False 0  406 99.0 1.6666666666666667
coulmyphoto  297 902 False False 0  127 40.583333333333336 1.0833333333333333
suganya.ramachandran  146 152 False False 0  66 40.166666666666664 2.3333333333333335
ginann04  629 2176 False True 0  242 0 0
lensesandspaces_gram |Creators & Celebrities| 704 2300 False False 2 https://m.facebook.com/lensesandspacesphotography/ 63 216.25 9.333333333333334
am_eye_7 |Creators & Celebrities| 179 1910 False False 0  12 73.0 3.6666666666666665
00paisagem00  14 187 False False 0  1 42.0 0.0
stephen.rw |Creators & Celebrities| 215 298 False False 0  184 35.0 0.9166666666666666
iris_lobia  76 379 False True 0  11 0 0
collective_edit  6119 1670 False False 0  93 500.0 11.833333333333334
hecthor.gladius  465 1453 False False 0  100 77.66666666666667 2.0833333333333335
mat_c1  41 58 False False 0  60 7.666666666666667 1.6666666666666667
tchiiile |Creators & Celebrities| 26 6 False False 0  0 0 0
zch.w  332 354 False True 0  1 0 0
summer_of_steve  73 199 False True 0  727 0 0
chicoladj |Creators & Celebrities| 11157 1311 False False 4  545 252.75 11.0
ablayend  619 839 False False 1  100 87.66666666666667 3.0
0410.kj  369 448 False True 0  285 0 0
srolocnu |Personal Goods & General Merchandise Stores| 127 325 False False 0 http://www.uncolors.bigcartel.com/ 2 52.5 3.5
bombooleii Publishers 1221 303 False False 5 http://fb.com/Bilguunbombo 100 81.0 3.25
jamieandrewconway  105 335 False True 0  4 0 0
_edphoto_  63 33 False False 0  9 25.555555555555557 0.2222222222222222
gianluca_dragone  148 193 False False 1  6 65.33333333333333 3.6666666666666665
chloerupin  115 204 False True 0  0 0 0
elijahs0519 |Creators & Celebrities| 241 258 False False 0 http://jayhaulz.myshopify.com/ 61 75.08333333333333 2.5833333333333335
slee_62  102 174 False False 2  57 29.333333333333332 1.8333333333333333
kndj311  153 355 False False 0  20 20.083333333333332 1.5833333333333333
dannychen613  303 351 False False 2  11 56.36363636363637 8.545454545454545
xu.0228 |Creators & Celebrities| 441 692 False False 6 http://Xiaoxuhuang0228.sarahah.com/ 249 119.91666666666667 4.916666666666667
nwdikdik  267 526 False False 0  258 36.583333333333336 0.5833333333333334
geoluis75 |Creators & Celebrities| 824 421 False False 6  36 106.91666666666667 3.4166666666666665
pap_iel  175 186 False False 0  12 56.333333333333336 6.0
pgbcy  202 257 False False 4  35 38.416666666666664 1.9166666666666667
project_atl |General Interest| 92 103 False False 0  51 30.0 1.3333333333333333
aescobarr1  583 609 False True 0  33 0 0
fatih12203  137 165 False True 0  42 0 0
loading.photography  16 60 False False 0  20 35.083333333333336 1.5
ryan.mcmanimie  401 212 False False 5  147 100.08333333333333 6.5
jason_wolf94 |Creators & Celebrities| 1621 242 False False 4 https://www.youtube.com/channel/UCdi2opWfa8aisvo9gLsBijA 305 132.0 3.4166666666666665
karloz.leon |General Interest| 12729 7492 False False 2  76 578.4166666666666 0.4166666666666667
__hannahs__photos__ |Creators & Celebrities| 75 62 False False 5 https://aaronwebsites.wixsite.com/travelblog 39 17.5 0.5
ercphotographie |Local Events| 162 289 False False 0  167 10.666666666666666 0.6666666666666666
rob_the_photo  448 737 False False 6 https://soundcloud.com/sw_smith 442 65.58333333333333 5.083333333333333
trash.katt  895 6326 False False 0 http://PositiveFocusPhotography.tumblr.com/ 263 255.41666666666666 8.0
jeremiemellul  1319 1004 False False 2  282 347.0 10.833333333333334
tarzack  141 185 False False 0  48 20.666666666666668 2.6666666666666665
head.phoshot |General Interest| 900 4006 False False 3 http://www.headphoshot.com/ 171 104.5 2.0
muftuogluhasan  302 554 False True 0  12 0 0
ngocminhins  331 258 False False 0  185 22.5 0.3333333333333333
strecheleonard  110 181 False False 0  35 11.666666666666666 0.08333333333333333
davidnaveen28  65 32 False False 0  10 3.5 0.0
machikupix  0 10 False True 0  35 0 0
dwight_headley |Home Services| 473 1536 False False 5 http://www.fb.com/dwightPhotography 52 42.333333333333336 8.0
youcancallme_jamie  412 758 False False 9  314 60.583333333333336 3.9166666666666665
diamonds4mules  2005 2278 False False 18 https://soilcarboncoalition.org/R2R/ 359 80.0 2.25
itsamirrrr  313 1201 False False 1  179 38.0 1.5
shockercontrol  399 1263 False True 0  178 0 0
skylmay  160 217 False False 1  52 45.75 1.0
emmanuelgraphy |Creators & Celebrities| 73 34 False False 0  12 31.25 0.9166666666666666
monochromer_11  86 128 False False 0  18 41.916666666666664 4.25
bhavu14  958 830 False True 0  77 0 0
pooja.satish  362 361 False True 0  11 0 0
fleuriesbi  14 94 False False 0  6 29.333333333333332 1.8333333333333333
francoisduris |Creators & Celebrities| 330 543 False False 0  95 158.08333333333334 14.416666666666666
icccyyywrisss |Creators & Celebrities| 1248 2317 False False 0  0 0 0
joerg.fedkovic  94 143 False False 0  51 43.666666666666664 2.5
carlottacara  553 954 False False 4  5648 49.666666666666664 2.5833333333333335
demetriuschaskis  89 270 False False 0  83 37.916666666666664 1.75
yangchongxing  17 9 False False 0  0 0 0
chaney.photo |Creators & Celebrities| 341 3255 False False 0  57 73.08333333333333 5.5
the_irish_guitarist  393 1611 False True 0  144 0 0
lynetteclz  70 70 False False 0  96 6.583333333333333 1.8333333333333333
vanessasantosm1  855 208 False False 0  763 19.75 0.5833333333333334
thedopechannel  391 409 False False 0  240 319.0 19.083333333333332
2fool4school  300 1258 False False 0  15 91.33333333333333 9.166666666666666
toe_17  180 254 False False 0  194 35.166666666666664 0.8333333333333334
w.p.s_official |Creators & Celebrities| 250 669 False False 0  67 37.166666666666664 1.3333333333333333
rkimaging  12 36 False True 0  24 0 0
ayave_eudrime |General Interest| 234 404 False False 0  194 86.41666666666667 3.8333333333333335
ramon_gonzalez_araujo  331 274 False False 2 https://500px.com/ragonar 327 57.666666666666664 3.9166666666666665
aerosmith_lovely  935 1564 False False 0  41 169.08333333333334 1.3333333333333333
ashleys__art_ |General Interest| 205 151 False False 1  59 62.166666666666664 5.583333333333333
ecsphotoz |Creators & Celebrities| 2147 6664 False False 0  969 89.33333333333333 5.25
fernandohgarcia |Creators & Celebrities| 2774 4604 False False 0 http://buenafotopro.ning.com/members/FernandoHGarcia 6598 43.416666666666664 0.6666666666666666
shuntcaesar  476 490 False False 4  117 25.333333333333332 0.4166666666666667
bear_left  667 2469 False False 0  2563 42.25 0.5833333333333334
alexandrosmarkovic  19 74 False True 0  2 0 0
elahasahel  1132 4353 False False 0 http://www.xinhua.com/ 104 65.08333333333333 6.083333333333333
jordanbotev  127 1399 False False 0  30 43.0 2.0833333333333335
ewiczines  509 792 False False 1 http://ewic.bigcartel.com/ 280 42.0 1.1666666666666667
dacarstudio |General Interest| 4176 2838 False False 3 https://vimeo.com/user47640791 173 131.5 2.6666666666666665
minegurciner  776 756 False False 3  482 121.25 3.1666666666666665
tanzblume  334 1065 False False 0  769 52.916666666666664 1.8333333333333333
dnkorpushov  288 183 False False 0  629 38.083333333333336 1.0
luciano_studio_vu_d_un_oeil  963 1589 False False 2 http://www.studiovudunoeil.com/ 450 92.0 7.333333333333333
biekedujardin  199 456 False False 0  1143 21.75 0.8333333333333334
citymemoria  439 814 False False 2 https://m.imdb.com/name/nm2943643/filmotype/visual_effects?ref_=m_nmfm_1 478 54.416666666666664 2.0
mredouard  2983 796 False False 0  978 137.0 3.0
realnanisa  419 7503 False True 0  0 0 0
dimitri__foster  53 365 False True 0  24 0 0
iamfaizandar  408 891 False False 2  1112 52.0 2.9166666666666665
jeremykurniawanwijaya |Creators & Celebrities| 2149 7499 False False 0 http://www.smule.com/JeremyKurniawan1 29 214.16666666666666 3.5
grantkovic |Content & Apps| 611 2504 False False 0 https://grantkovic.squarespace.com/ 143 71.58333333333333 2.9166666666666665
camillebriottetphotography |Creators & Celebrities| 1864 6319 False False 0 http://camillebriottet-photography.com/ 767 156.08333333333334 7.416666666666667
skipdebuskphotography |Creators & Celebrities| 2651 227 False False 0 http://omahafreelancer.com/ 461 58.916666666666664 0.75
teo_sarto |Creators & Celebrities| 357 344 False False 0  223 62.25 1.5833333333333333
snapshot_photography_1  163 373 False False 0 https://ellis240300.wixsite.com/snapshotphotography 168 43.0 1.9166666666666667
margaridamariapais  354 923 False False 0  270 33.25 1.0833333333333333
escapetoprague |Transportation & Accomodation Services| 2135 2182 False False 7 http://www.escapetoprague.com/ 364 131.66666666666666 6.333333333333333
billie.bongs  436 39 False False 0  0 0 0
csbakos  359 2026 False False 0 https://www.flickr.com/photos/ch4nce/ 104 114.33333333333333 2.6666666666666665
hilda_yhe  157 158 False False 0  701 29.416666666666668 0.75
brazil01  895 1924 False False 0  1386 46.166666666666664 1.9166666666666667
rev_jake  5402 4095 False False 7  223 533.5 14.333333333333334
inkdfotogrfa |Creators & Celebrities| 587 2748 False False 0 http://inkdfotogrfa.com/ 83 66.16666666666667 2.9166666666666665
wanderingclumsy |Transportation & Accomodation Services| 2551 2290 False False 0 http://wanderingclumsy.wordpress.com/ 167 99.25 4.0
davidson.sharks  3335 3721 False False 0  221 453.25 1.8333333333333333
junrenchan  87 431 False False 0 https://500px.com/chanjunren 123 34.25 0.9166666666666666
sineminkaresi  3346 2978 False False 6  566 243.58333333333334 4.0
philipphenke4  216 259 False True 0  9 0 0
davidephotography |Creators & Celebrities| 1451 7436 False False 2  337 250.25 3.3333333333333335
leo.bridgewater |General Interest| 512 946 False False 0 https://www.tesco.com/ 4 190.25 16.25
lens_smudge  281 1062 False False 5  292 39.75 1.8333333333333333
grytrgm  388 604 False False 0 https://www.flickr.com/photos/grytr/ 200 60.25 0.16666666666666666
poppyray16  214 395 False False 0  1627 32.416666666666664 0.9166666666666666
keithinsp  1232 4592 False False 0 http://inspiredbylight.photler.com/ 931 70.0 4.083333333333333
enzoferrarifx60  851 609 False False 1  1907 71.33333333333333 2.8333333333333335
bart_sav  31 88 False True 0  9 0 0
munmun83  491 1120 False False 0  159 17.583333333333332 1.0833333333333333
ruoshi_s  416 396 False True 0  370 0 0
viniiparton  348 439 False False 1  71 79.33333333333333 15.5
dream.chaser.photogenic  504 430 False False 3 https://www.facebook.com/DCPhotogenic/ 370 24.416666666666668 0.9166666666666666
sigmoidart  135 190 False False 0  6 49.833333333333336 1.3333333333333333
ekin82sg  14 1201 False True 0  404 0 0
instaserene  28 53 False True 0  29 0 0
irishaflake  2132 4477 False False 0  370 122.66666666666667 8.25
volker.pilz |Creators & Celebrities| 507 483 False False 1  377 149.75 6.333333333333333
life_of_pragee |General Interest| 422 792 False False 3 https://www.youtube.com/channel/UCQKlySiUXXeq6-1QrcWBquQ 333 63.5 3.75
yoomi723  699 5469 False True 0  474 0 0
dario_avancini |Creators & Celebrities| 325 337 False False 6 https://darioavancini.com/servizi/matrimoni 321 44.0 2.0833333333333335
jeremisong  115 211 False False 0  14 29.0 3.25
mad_snapper  433 570 False False 1  102 77.66666666666667 5.416666666666667
oungwj  311 924 False True 0  63 0 0
angiemagph  626 678 False False 0  314 29.583333333333332 1.4166666666666667
photonify_ |Content & Apps| 40 142 False False 0 https://itunes.apple.com/sg/app/photonify/id1386229700?l=en&mt=8 0 0 0
giovannidioretico  242 82 False False 0  17 44.0 1.25
waywardstars |Creators & Celebrities| 1009 2867 False False 2  94 191.5 3.0833333333333335
macmichaelvalerie  729 1738 False False 8  518 70.33333333333333 2.75
kkellyy_h  152 775 False True 0  446 0 0
richardchong0560  27 31 False True 0  45 0 0
capelonatasha  79 135 False False 0  321 7.333333333333333 0.25
w3rky  491 591 False True 0  556 0 0
handhundherz  104 53 False False 0  78 25.75 0.9166666666666666
novaimagini  85 1620 False False 1 https://youtu.be/HQkNrRtYFuA 27 64.91666666666667 3.9166666666666665
shutter_therapist  2098 5693 False False 0  665 163.33333333333334 21.083333333333332
qathirah  296 503 False False 0  1113 10.583333333333334 0.5833333333333334
kaichuanphilipliu  51 287 False False 0  59 12.5 0.16666666666666666
koaywff  552 485 False False 1  36 93.75 4.5
anthxnymao |Grocery & Convenience Stores| 69 202 False False 0  65 11.333333333333334 0.9166666666666666
coriger  246 1425 False False 0  232 14.416666666666666 0.16666666666666666
jonasoelke |Creators & Celebrities| 188 195 False False 0 http://www.jonas-oelke.de/ 37 34.833333333333336 0.5
lovepimps  442 319 False False 0  1 59.0 0.0
khairulhaaziq |Creators & Celebrities| 1295 866 False False 20 https://www.behance.net/khairulhaaziq 79 139.83333333333334 1.75
fonzc312 |Creators & Celebrities| 490 990 False False 0  102 134.08333333333334 6.416666666666667
kevin.ch.j  167 592 False False 0  94 32.5 1.4166666666666667
pointgreyphotography  519 1860 False False 0  376 74.66666666666667 5.666666666666667
shadowfoxmodels |General Interest| 715 1873 False False 0 https://linktr.ee/shadowfoxmodels 2060 47.5 3.5
simplyphotographz |Creators & Celebrities| 1339 7507 False False 4 https://m.facebook.com/simplyphotographz/ 330 55.916666666666664 1.3333333333333333
boogeorgieva  1151 1889 False False 2 https://www.facebook.com/Boo-Georgieva-Photography-104078193485510/ 250 68.0 1.3333333333333333
quanhoang000  143 642 False True 0  0 0 0
tinamckinnon1974 |Creators & Celebrities| 2113 5670 False False 0 https://www.photoserge.com/a/10443/euz8HASq 134 1138.3333333333333 4.666666666666667
dreamypomgrn8 |General Interest| 400 58 False False 0 http://www.thedreamypomgrn8.com/ 177 71.83333333333333 4.0
adamginsburg  374 743 False False 0  103 52.583333333333336 1.5
enhancemoments |Creators & Celebrities| 1478 4077 False False 1 http://www.enhancemoments.com/ 764 45.083333333333336 2.0833333333333335
zelda216 |Creators & Celebrities| 867 578 False False 3 https://zelda216mediaphotography.com/ 673 35.25 3.5833333333333335
focalraves |Creators & Celebrities| 483 665 False False 0 https://www.linkedin.com/in/karthikeyan-ponniah 72 139.58333333333334 4.666666666666667
jesuis_danny  620 834 False False 0  336 83.33333333333333 2.4166666666666665
sehlstudios |Home Services| 142 601 False False 0 http://www.sehlstudios.com/ 45 17.5 1.3333333333333333
_kinis  225 229 False True 0  630 0 0
wayvncts  126 177 False False 6  8 19.5 0.625
wildrosephotography3 |Creators & Celebrities| 235 374 False False 1 https://wildrosephotography33.shootproof.com/ 170 21.0 1.0
scottyboytheraven |Creators & Celebrities| 140 234 False False 0  93 4.5 0.08333333333333333
flashfactorphotography |Creators & Celebrities| 870 4014 False False 0 http://www.flashfactorphotography.com/ 1298 39.333333333333336 2.25
aaron__explores  780 2213 False False 0  80 133.16666666666666 6.0
kahori_pictures |Creators & Celebrities| 872 2526 False False 4 https://www.facebook.com/Corentin.lambert4/ 289 53.75 1.4166666666666667
rick54_photography  163 158 False False 0 http://rickendicott.smugmug.com/ 147 26.75 0.16666666666666666
matsmatsn  287 278 False False 0  54 39.0 2.6666666666666665
theanush.mytravelblog  1162 665 False True 0 https://theanush.com/ 865 0 0
bennysingh  639 6828 False False 2  52 141.5 6.583333333333333
coxas |Creators & Celebrities| 957 870 False False 0  834 67.41666666666667 3.0
helenaortunophotographie |Creators & Celebrities| 137 238 False False 0 https://www.facebook.com/helenaortunophotographie/ 36 45.916666666666664 1.9166666666666667
shelleychau  47 228 False True 0  49 0 0
wavesandwoodstudio |Creators & Celebrities| 713 5259 False False 0  366 69.33333333333333 5.833333333333333
syazwancuanyin  255 352 False True 0  129 0 0
koyeong  100 143 False True 0  108 0 0
glennaki |Creators & Celebrities| 1077 2016 False False 1 https://www.facebook.com/magicphotosph 613 30.75 0.75
numbnode  190 1123 False False 0  129 50.5 2.0
bu_beunique.au  457 1382 False False 0  96 54.583333333333336 2.5833333333333335
teajayphotography  393 157 False False 3 https://youtu.be/smgk_HJhJ7U 97 71.91666666666667 3.1666666666666665
nature_pic_design  1833 2451 False False 0  265 179.58333333333334 1.4166666666666667
millsnerd  186 521 False False 0  495 43.833333333333336 3.0
featurevogue |Non-Profits & Religious Organizations| 828 858 False False 0  79 308.8333333333333 4.416666666666667
webbetty  720 774 False False 0 http://www.urbanymphoto.com/ 2004 36.75 2.75
mzin_nawawi  186 242 False False 1  128 22.0 1.3333333333333333
ajcorpuzraymundo  361 266 False False 3  409 22.416666666666668 0.25
rorosoni  689 636 False True 0  10 0 0
streets_of_our_world_  1584 1092 False False 3 http://instagram.com/hubdirectory_of_our_world 1458 158.91666666666666 8.666666666666666
bryank67  75 447 False True 0  133 0 0
adfoto1411  244 542 False True 0  195 0 0
zohra.hak  1089 1037 False True 0  15 0 0
minjiiikim1202  405 447 False True 0  10 0 0
pasewald  90 207 False False 0  111 60.5 2.5
keann2312  474 454 False True 0  14 0 0
dalboyne  1488 1055 False False 0  5809 76.25 4.25
_pjsingh |Creators & Celebrities| 3886 225 False False 3 https://youtu.be/PTKB83ddqqY 85 132.33333333333334 5.583333333333333
backstreet_explorer  397 795 False False 0 http://charliegurgaon.tumblr.com/ 631 42.75 1.25
roorooroos  112 1022 False True 0  0 0 0
phildtucker  238 1060 False True 0  21 0 0
xu.ji.chang  180 2504 False False 1  5 93.8 5.0
the_photonerd |Creators & Celebrities| 2444 1965 False False 3 https://www.spreaker.com/episode/16969145 503 181.5 3.75
jaswindervirdee  785 3134 False False 15 http://www.jaswindervirdee.com/ 39 71.33333333333333 2.1666666666666665
eniogodoy |Home Goods Stores| 11421 5745 False False 3 http://www.facebook.com/enio.godoy.9 1408 136.33333333333334 1.0
jacob.i.hollenbeck  947 3816 False False 0 http://facebook.com/prikazyvat 4116 36.833333333333336 2.0833333333333335
stephensondale  497 793 False False 0 https://www.facebook.com/DaleStephensonPhotography/ 201 54.166666666666664 1.75
kevgwc  363 1711 False False 0  152 25.083333333333332 1.75
_thomas_ho  958 772 False False 0  1001 79.75 1.25
shacasval  100 337 False False 0 https://casvalred.myportfolio.com/ 239 22.25 1.25
leolago73  805 2691 False False 1 http://flickr.com/photos/97371004@N02 1018 57.583333333333336 2.25
soulska  170 411 False True 0  641 0 0
jstewjr  548 1033 False False 6 http://1Stew3Digital.com/ 840 33.583333333333336 1.25
circusbuffet  150 1501 False False 0  593 11.0 0.16666666666666666
redhotmachine12  32 32 False False 0  0 0 0
jansw1976 |Creators & Celebrities| 1975 1471 False False 3  633 399.4166666666667 22.25
halo4teen  54 182 False False 0  246 1.8333333333333333 0.0
w.j.smithphotographer |Creators & Celebrities| 498 1828 False False 1 https://wjsmithphotography.shootproof.com/ 225 47.666666666666664 2.75
jiandy  300 303 False False 0 http://www.wibflowers.com/ 55 30.25 1.5833333333333333
l3gionpt  198 2778 False True 0  313 0 0
hellametal  316 1379 False False 0  493 52.333333333333336 3.1666666666666665
cpefoto |Creators & Celebrities| 328 539 False False 5 http://cpefoto.wixsite.com/cpefoto 164 31.916666666666668 2.4166666666666665
i3457  12 1772 False True 0  75 0 0
florianklingebiel  115 203 False False 4 http://flonlineblog.wordpress.com/ 19 41.5 2.4166666666666665
realbenmack  95 1186 False True 0  262 0 0
rui_serrano |General Interest| 474 923 False False 0  245 84.91666666666667 4.75
__mitch._  152 353 False False 0  27 47.666666666666664 4.416666666666667
poechi95  123 322 False False 0  73 40.916666666666664 1.75
kleanthiserot |Creators & Celebrities| 599 937 False False 0 https://500px.com/kleanthiserotokritou 185 67.66666666666667 2.0
priya_nuttall  677 1789 False True 0  17 0 0
jenrick2426  5 32 False False 0  0 0 0
alaric_willi |Creators & Celebrities| 5221 137 False False 0 http://www.alaricwilli.com/ 339 41.0 3.0
nickchai86  105 137 False False 0  104 4.083333333333333 0.8333333333333334
marc_pictasol |Creators & Celebrities| 236 553 False False 0 http://www.pictasol.com/ 31 56.0 3.0
swati_is_a_penguin  935 1878 False True 0  52 0 0
payihh  178 1526 False True 0  255 0 0
kingsley_lens  1226 300 False False 0  1737 32.5 1.4166666666666667
marisoftlavandariaselfservice |Home Services| 95 218 False False 1  2 9.0 0.0
marknight85  440 1000 False False 0  251 51.833333333333336 3.3333333333333335
allanchrismira  78 108 False True 0 http://www.facebook.com/allan.n.mira 316 0 0
trygvevalla  156 395 False False 0  137 44.5 2.5
barnes_rich  100 269 False False 0  65 33.416666666666664 2.6666666666666665
ludovicaoi  922 286 False False 1 http://containermusic.com/ 204 107.5 8.416666666666666
tsouloftas  394 212 False False 0 http://www.ge-sms.com/ 2 16.0 0.5
yaelmoreau |General Interest| 307 744 False False 0  112 49.333333333333336 1.8333333333333333
deepakshivanandham  165 330 False True 0  14 0 0
recetasdemundo |Non-Profits & Religious Organizations| 1107 3577 False False 6 http://recetasdemundo.com/ 244 39.083333333333336 1.1666666666666667
styrit_pha  32 43 False False 0  13 12.5 0.16666666666666666
ollieellard  232 278 False True 0  13 0 0
sonenook  234 957 False True 0  126 0 0
busystranger |Non-Profits & Religious Organizations| 10176 382 False False 1 http://www.facebook.com/busystranger 1347 362.25 4.75
johanna.mchlczk  274 629 False False 4  333 52.333333333333336 1.5833333333333333
jaireks  6 83 False True 0  0 0 0
ryan_marz_lv  236 580 False False 0  555 23.333333333333332 0.9166666666666666
barryyu3290  338 3351 False True 0  93 0 0
aimeinguyen  466 399 False False 3 https://linktr.ee/thestoryexplorers 474 53.666666666666664 3.0833333333333335
rashidanramli  625 153 False False 0  29 6.333333333333333 0.0
lastinclass  255 1277 False False 1  1365 5.916666666666667 0.08333333333333333
uzquianoana  99 106 False False 0  11 10.090909090909092 0.0
nurinmanuar  650 620 False False 3  60 77.33333333333333 4.083333333333333
mac2k_radu  33 82 False True 0  16 0 0
razelsadaya  197 126 False True 0  49 0 0
luigi_toaiari |Transportation & Accomodation Services| 2201 7496 False False 4 http://alla-villa-liberty-bed-breakfast.business.site/ 5174 79.91666666666667 2.9166666666666665
roni8513  384 545 False False 0  18 21.333333333333332 2.1666666666666665
sleepyspioch |Creators & Celebrities| 334 713 False False 0  48 41.0 1.25
saunatonttu72  0 251 False True 0  1 0 0
szeki_wong1225  154 317 False True 0  103 0 0
fotograviv |Personal Goods & General Merchandise Stores| 223 776 False False 1  97 37.083333333333336 3.6666666666666665
ma_rch_pics  59 110 False True 0  79 0 0
bushengat  730 1115 False False 5 https://bushengat.sarahah.com/ 321 35.5 2.3333333333333335
krakensson  72 154 False False 0  17 26.916666666666668 1.0
raboron  155 402 False False 0  571 10.583333333333334 0.25
putakun  1662 2320 False False 1  1305 104.83333333333333 8.833333333333334
pingg26  119 316 False True 0  129 0 0
ckinhk  7 69 False True 0  0 0 0
dianinl |Non-Profits & Religious Organizations| 106 224 False False 0 http://dianinluca.wixsite.com/dianinluca 76 23.333333333333332 0.5
pawgc  107 289 False True 0 https://bit.ly/2s0nbz3 3 0 0
snapsbydoyle  255 390 False True 0 http://alexjamesphoto.net/ 49 0 0
cosmicscenery |Business & Utility Services| 3935 1531 False False 0  145 753.75 7.0
sajmurillo  597 917 False True 0 http://twitter.com/sajmurillo 354 0 0
seeing_wo  156 226 False False 0  4414 14.75 0.0
chaesecake  265 223 False False 2  200 22.0 0.75
kaegiroam |Creators & Celebrities| 11592 1191 False False 4 https://youtu.be/2vi8c4Hhhq4 282 2510.9166666666665 78.58333333333333
tuckystudio |General Interest| 228 529 False False 0  152 56.75 0.9166666666666666
gabmeye  503 255 False False 0  389 120.5 5.416666666666667
imagenary  1286 4925 False False 0  1701 91.0 5.75
alessandro.pelizzari  1327 2304 False False 0 http://www.lensculture.com/alessandro-pelizzari 197 80.75 2.6666666666666665
c.a.chingaya |Creators & Celebrities| 222 477 False False 0 http://www.chikochingaya.com/ 93 54.583333333333336 3.6666666666666665
serdarmxb |General Interest| 18037 706 False False 3  73 483.25 14.25
t_uddeshya |Creators & Celebrities| 144 274 False False 0 https://500px.com/uddeshyatiwari 20 56.666666666666664 6.166666666666667
dmitriykim9614  187 190 False False 0  55 37.5 1.9166666666666667
imtimaa  350 817 False True 0  130 0 0
flufgraph |Creators & Celebrities| 31 56 False False 0  8 25.75 1.625
instavatsni  0 5083 False True 0  362 0 0
lynnezekis |Creators & Celebrities| 983 2701 False False 7 http://app.elliman.com/DELYNNEZEKIS/ 237 68.0 6.666666666666667
bento_igor  718 1641 False True 0  203 0 0
edwin1083  254 582 False True 0  109 0 0
milliondollarvisuals |Non-Profits & Religious Organizations| 245132 3776 False False 1  3976 4605.583333333333 66.25
